Tracking Number,Accession Number,Catalog Number,Family,Genus,Subgenus,Species,Subspecies,Stage,Author,Year,Specimen Number,Collecting Method,Continent,Ocean,Sea/Gulf/Strait,Lake/Pond/Reservoir,Bay/Harbor/Sound,River/Creek,Stream,Mountain Range,Mountain,Island Group,Island,Notes: Locality,Notes: Country,Country,MISCELLANEOUS,Department / Province / State,County,City/Town/Hamlet,Specific Locale,Macro Habitat,Micro Habitat ,Substrate,Temp C,decimal latitude,decimal longitude,Latitude (from),Lat (from) NS,Latitude (to),Lat NS  (to),Longitude (from),Long (from) EW,Longitude   (to) ,Long EW  (to),Elevation from (m),Elevation to (m),Elevation from (f),Elevation to (f),Depth (f) start,Depth (f) end,Depth (m) start,Depth (m) end,Fathoms,Collector,Date Collected,Collection,Donation Date,Notes,Type,Preservation Type,Publication,Collection2
53,M2005-06,315130,Cylichnidae,? Acteocina,,? canaliculata,,,(Say,1826),20+,,,,,,Long Island Sound,,,,,,,Locality Questionable,,U.S.A.,,Connecticut,Beebe Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct-69,David R. Franz,26-Apr-05,"""No. 48""; ID and locality information deduced from grouping of lots and transmittal documents",,,,
56,M2005-06,315133,Cylichnidae,? Acteocina,,? canaliculata,,,(Say,1826),11,,,,,,Long Island Sound,,,,,,,Locality Questionable,,U.S.A.,,Connecticut,Beebe Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov-69,David R. Franz,26-Apr-05,"""Samples 18-37""; ID and locality information deduced from grouping of lots and transmittal documents",,,,
58,M2005-06,315135,Cylichnidae,? Acteocina,,? canaliculata,,,(Say,1826),20+,,,,,,Long Island Sound,,,,,,,Locality Questionable,,U.S.A.,,Connecticut,Beebe Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Apr-70,David R. Franz,26-Apr-05,"""#5 Lin""; ID and locality information deduced from grouping of lots and transmittal documents",,,,
59,M2005-06,315136,Cylichnidae,? Acteocina,,? canaliculata,,,(Say,1826),15,,,,,,Long Island Sound,,,,,,,Locality Questionable,,U.S.A.,,Connecticut,Beebe Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct-69,David R. Franz,26-Apr-05,"""No. 11""; ID and locality information deduced from grouping of lots and transmittal documents",,,,
60,M2005-06,315137,Cylichnidae,? Acteocina,,? canaliculata,,,(Say,1826),1,,,,,,Long Island Sound,,,,,,,Locality Questionable,,U.S.A.,,Connecticut,Beebe Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,November,David R. Franz,26-Apr-05,"""#37""; ID and locality information deduced from grouping of lots and transmittal documents",,,,
62,M2005-06,315139,Cylichnidae,? Acteocina,,? canaliculata,,,(Say,1826),9,,,,,,Long Island Sound,,,,,,,Locality Questionable,,U.S.A.,,Connecticut,Beebe Cove,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Nov,David R. Franz,26-Apr-05,Original bottle had 3A on outside; ID and locality information deduced from grouping of lots and transmittal documents,,,,
26,,303481,Mytiloidae,Perna,,viridis,,,Linnae,1758,1,,,,,,,,,,,,,,,U.S.A.,,Florida,Tampa Bay,,"Ruskin, boat bottom store in canal,",,,,,,,,,,,,,,,,,,,,,,,,Rosemary Roo,22-Apr-01,D. Ingrao,Aug-01,,,,,
27,,303481,Mytiloidae,Perna,,viridis,,,Linnae,1758,1,,,,,,,,,,,,,,,U.S.A.,,Florida,Tampa Bay,,"Ruskin, boat bottom store in canal,",,,,,,,,,,,,,,,,,,,,,,,,Rosemary Roo,22-Apr-01,D. Ingrao,Aug-01,,,,,
86,,207822,Unionidae,Utterbackia,,imbecillis,,,(Say,1829),1,,,,,,,,,,,,,,,U.S.A.,,"Florida,","Margate,",,"in canal at 5400 southwest 10th Street, Oakland Hills,",,,,,,,,,,,,,,,,,,,,,,,,Debbie and R. Meister,15-Apr-75,Debbie Meister,1981,ID A. Bogan 14 May 1999,,,,
81,,35401,Unionidae,Epioblasma,,torulosa,rangiana,,(Lea,1838),7,,,,,,,,,,,,,,,U.S.A.,,"Indiana,",,,"White River,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,,,det. A. Bogan 14 May 1999,,,,
84,,164909,Unionidae,Venustaconcha,,ellipsiformis,,,(Conrad,1836),2,,,,,,,,,,,,,,,U.S.A.,,"Kentucky,","near Louisville, Jefferson County,",,"Ohio River,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,H.S. Feinberg,1971,ex. AMNH ca. 1887 No. 116 det. H.S. Feinberg,,,,
82,,106699,Unionidae,Epioblasma,,capsaeformis,,,(Lea,1834),1,,,,,,,,,,,,,,,U.S.A.,,"Ohio,","Columbus,",,"Scioto River,",,,,,,,,,,,,,,,,,,,,,,,,Collector Unknown,,MCZ (Harvard),,ex. MCZ,,,,
80,,31053,Unionidae,Epioblasma,,torulosa,rangiana,,(Lea,1838),1,,,,,,,,,,,,,,,U.S.A.,,"Ohio,",,,,,,,,,,,,,,,,,,,,,,,,,,,Collector Unknown,,William A. Haines,,ID A. Bogan 14 May 1999 No. 1807,,,,William A. Haines Collection
77,,29004,Unionidae,Villosa,,iris,,,(Lea,1829),0.5,,,,,,,,,,,,,,,U.S.A.,,"Ohio,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,,,"ID J. Cordeiro 14 January 1999, ID A. Bogan 14 May 1999 No. 145",,,,
83,,127878,Unionidae,Quadrula,,pustulosa,,,(Lea,1831),1,,,,,,,,,,,,,,,U.S.A.,,"Tennessee,","Byrdstown,",,"Obey River,",,,,,,,,,,,,,,,,,,,,,,,,Collector Unknown,,M.K. Jacobson,1966,ID A. Bogan 14 May 1999,,,,M.K. Jacobson Collection
79,,30789,Unionidae,Quadrula,,quadrula,,,(Rafinesque,1820),1,,,,,,,,,,,,,,,U.S.A.,,"Tennessee,",,,,,,,,,,,,,,,,,,,,,,,,,,,Collector Unknown,,William A. Haines,,ID A. Bogan 14 May 1999 H 1912,,,,William A. Haines Collection
87,10250,294276,Fissurellidae,Diodora,,aspera,,,Rathke,1833,1,,,,,,,,,,,,,,,U.S.A.,,"Washington State,","Olympic Peninsula,",,"Neha Bay,",,,,,,,,,,,,,,,,,,,,,,,,Johnson,Jul-61,N. Katsaras,23-Apr-99,,,,,N. Katsaras Collection
76,,28984,Unionidae,Epioblasma,,haysiana,,,(Lea,1834),1,,,,,,,,,,,,,,,U.S.A.,,,,,Cumberland River [questionable],,,,,,,,,,,,,,,,,,,,,,,,Collector Unknown,,William A. Haines,,ID A. Bogan 14 May 1999 H 1676 female,EXTINCT,,,William A. Haines Collection
75,,28974,Unionidae,Epioblasma,,personata,,,(Say,1829),1,,,,,,,,,,,,,,,U.S.A.,,,,,"Cumberland River,",,,,,,,,,,,,,,,,,,,,,,,,William A. Haines,,William A. Haines,,det. A. Bogan 14 May 1999 No. 1805 see AMNH 294237,EXTINCT,,,William A. Haines Collection
78,,29166,Unionidae,Glebula,,rotundata,,,(Lamarck,1819),1,,,,,,,,,,,,,,,U.S.A.,,,,,"Cumberland River,",,,,,,,,,,,,,,,,,,,,,,,,John C. Jay,,Catherine L. Wolfe,1874,"det. A. Bogan 14 May 1999 J 1914 ex. Long Creek Locke Co., Tennessee",,,,John C. Jay Collection
73,,26619,Ostreidae,Crassostrea,,virginica,,(pearls),(Gmelin,1791),69,,,,,,,,,,,,,,,U.S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.B. Quinchett,,George F. Kunz,24-Apr-16,pearls,,,,
74,,28967,Unionidae,Epioblasma,,torulosa,,,,,8,,,,,,,,,,,,,,,U.S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crooke,,,,det. A. Bogan 14 May 1999 No. 17472,,,,John J. Crooke Collection
88,10153,293241,Epitoniidae,Unknown,,,,,,,1,,,,,,,,,,,,,,  ,,"20 20N, 17  27W",,,,"50-34 fathoms,",,,,,,,,,,,,,,,,,,,,,,,,Pyrobaum,1904,Barbara Walton,27-Aug-97,,,,,
89,10310,316045,Conidae,Conus,,villippini,,,Fischer & Bernardi,1857,2,dredged,,,,,,,,,,,,,,,40 minutes south of Barbados Island,,,,130 fathoms,,,,,,,,,,,,,,,,,,,,,,,,Mr. & Mrs R.Martin,,Germer,1999,,,,,Germer Collection
90,,303995,Veneridae,Tapes,,platyptycha,,,Pilsbry,1901,1,,,,,,,,,,,,,,,,404 Arafura Sea,"Bureau of Fisheries,",,,,,,,,,,,,,,,,,,,,,,,,,,,K. Colgan,1989,Kevin Lamprell,10-Jul-01,,,,,Kevin Lamprell
96,10310,314705,Volutidae,Zidona,,dufresnei,,,(Donovan,1823),1,dredged,,,,,,,,,,,,,,,60 meters off Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fishermen,,Germer,1999,,,,,Germer Collection
97,210310,316847,Pectinidae,Placopecten,,magellanicus,,,(Gmelin,1791),2,,,,,,,,,,,,,,,,90 miles out of Cape May,,,,From commercial scallop boat Skilligilee,,,,,,,,,,,,,,,,,,,,,,,,Fishermen,Nov-76,Germer,1999,,,,,Germer Collection
102,,115071,Arcidae,Arca,,decussata,,,Sowerby,1833,1+1v.,,,,,,,,,,,Bahamas,,,,,Aden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,9879,274325,Conidae,Conus,,erythraeensis,,,Reeve,1843,1,,,,Red Sea,,,,,,,,,,,,"Aden,",,,,,,,,,,,,,,,,,,,,,,,,,,,,Collector Unknown,,Mrs. Peter R. Fleischner,25-Jun-92,Collected in mud at 10 ft.,,,,Mrs. Peter R. Fleischner Collection
160,,303384,Veneridae,Pitar,,medipictus,,,Lamprell & Kilburn,1997-8,5,,,,,,,,,,,,,,,,Agulhas Bank,"SE of Plettenberg Bay,",,,"34""""27'S, 23""""39'E, 109 mts, coarse sand, silt & rocks with marine growths,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,Jun-95,Kevin Lamprell,10-Jul-01,,,,,Kevin Lamprell
161,,303384,Veneridae,Pitar,,medipictus,,,Lamprell & Kilburn,1997-8,5,,,,,,,,,,,,,,,,Agulhas Bank,"SE of Plettenberg Bay,",,,"34""""27'S, 23""""39'E, 109 mts, coarse sand, silt & rocks with marine growths,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,Jun-95,Kevin Lamprell,10-Jul-01,,,,,Kevin Lamprell
163,10050,286069,Muricidae,Cronia,,fenestrata,,,Blainville,1832,1,,,Pacific Ocean,,,,,,,,,,,,,Aitutaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Katherine C.Vaught,17-Jul-95,"Behind reef, S. lagoon.",,,,Katherine C. Vaught Collection.
162,10050,282429,Muricidae,Drupella,,cornus,,,Roeding,1798,2,,,Pacific Ocean,,,,,,,,,,,,,Aitutaki Atoll,"Aitutaki,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Katherine C. Vaught,17-Jul-95,"Coral heads, in lagoon.",,,,Katherine C. Vaught Collection.
164,9937,268119,Buccinidae,Neptunea,,pribiloffensis,,,Dall,1919,6,,,Pacific Ocean,,,,,,,,,,,,,Alaska,"Juneau,","Stephens Passage,",,,,,,,,,,,,,,,,,,,,,,,,,,Bob Quist,8-Sep-89,Stephen L. Welty,3-Dec-93,about 300 feet between Portland and Coughland Island,,,,Stephen L. Welty Gift
165,9937,268120,Buccinidae,Neptunea,,lyrata,lyrata,,(Gmelin,1791),1,,,Pacific Ocean,,,,,,,,,,,,,Alaska,"Juneau,","Stephens Passage,",,,,,,,,,,,,,,,,,,,,,,,,,,Bob Quist,8-Sep-89,Stephen L. Welty,3-Dec-93,about 300 feet between Portland and Coughland Island,,,,Stephen L. Welty Gift
192,10310,313331,Cypraeidae,Cypraea,,asellus,,,Linne,1758,2,,,,,,,,,,,,,Locality Questionable,,,Ambrina (?),,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Germer,8-Oct-99,,,,,
787,10310,311827,Marginellidae,Marginella,,guttata,,,(Dillwyn,1817),3,,,,,,,,,,,,,,,,Antibes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Germer,8-Oct-99,,,,,Germer Collection
833,10055,302602,Cypraeidae,Cypraea,,teuleri,,,(Cazenavette,1846),3,dredged,,,,,,,,,,,,,,,Arabia,"Gulf of Oman,",,,"on coral rubble and sand,",,,,,,,,,,,,,,,,,,,,,,,,Local fishermen,,Dr. Edward A. Dunlap,27-Oct-95,,,,,Dr. Edward A. Dunlap Collection
834,10055,302602,Cypraeidae,Cypraea,,teuleri,,,(Cazenavette,1846),3,dredged,,,,,,,,,,,,,,,Arabia,"Gulf of Oman,",,,"on coral rubble and sand,",,,,,,,,,,,,,,,,,,,,,,,,Local fishermen,,Dr. Edward A. Dunlap,27-Oct-95,,,,,Dr. Edward A. Dunlap Collection
832,,139223,Arcidae,,,,,,,,1 v.,,,,,,,,,,,,,,,,Arabia,Masira Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ex Don Bosch,,,,,,
829,7657,104896,Pteriidae,Pinctada,,margaritifera,,,(Linnaeus,1758),3,,,,,,,,,,,,,,,,Arabia,"Muscat Omar,",,,,,,,,,,,,,,,,,,,,,,,,,,,D. Bosch,1961,Donald  Bosch,Jul-61,,,,,
830,,127315,Arcidae,,,,,,,,1 +3v.,,,,,,,,,,,,,,,,Arabia,Oman,Muscat,,,,,,,,,,,,,,,,,,,,,,,,,,"Don Bosch, leg.",1960-6  1964,,,,,,,
831,,139206,Ranellidae,Cymatium,(Ranularia),boschi,,,Abbott and Lewis,1970,4,,,,,,,,,,,,,,,,Arabia,Oman Protectorate,Al Masirah Island,,,,,,,,,,,,,,,,,,,,,,,,,,Not Cited,Not Cited,,,"ex Don Bosch Collection.  The holotype is in DMNH, no. 22862. Additional paratypes are in ANSP, no. 188844 and AMNH, no. 245764 (ex Bosch, October, 1986) (fide Abbott and Lewis, 1970, p. 88). ",PARATYPES, ,"pp. 86-88, figs. 1-6",
836,10310,316371,Olividae,Oliva,,bullosa,tuberosa,,Roeding,1798,3,,,,,,,,,,,,,,,,Arabia,South East,Muscat,,,,,,,,,,,,,,,,,,,,,,,,,,Dr.D.T.Basch,,Germer,1999,,,,,Germer Collection
837,9714,258531,Conidae,Conus,,boschi,,,Clover,1972,1,,,,Gulf of Oman,,,,,,,,,,,,Arabia,,"Muscat,",,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Kay C. Vaught,15-Dec-89,,,,,Kay C. Vaught Collection
835,10310,311227,Cypraeidae,Cypraea,,teulerei,,,Cazenavelle,1845,1,,,,,,,,,,,,,,,,Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Germer,8-Oct-99,,,,,Germer Collection
838,9853,288748,Cypraeidae,Cypraea,,caurica,,,Linne,1758,1,,,,Persian Gulf,,,,,,,,,,,,Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Grace G. Eddison,25-Oct-91,,,,,"Grace G. Eddison, MD Collection."
839,9461,240112,Cypraeidae,Cypraea,,pantherina,,,Solander,1786,1,,,,Gulf of Aden,,,,,,,,,,,,Arabia?,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,1963,Alice Denison Barlow,"December, 1985",On grassy sandy bottom.,,,,Alice Denison Barlow Collection
844,9853,288823,Cypraeidae,Cypraea,,irrorata,,,Gray,1828,2,,,Pacific Ocean,,,,,,,,,,,,,Archipelago,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Grace G. Eddison,25-Oct-91,,,,,"Grace G. Eddison, MD Collection."
845,,304646,Buccinidae,Neptunea,,lyratum,,,(Gmelin,1791),1,,,,,,,,,,,,,,,,Arctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,,,Mollusk Hall Exhibition,,,,
118,9877,273287,Cyclophoridae,Leptotoma,,vitreum,,,Lesson,1830,3,,,,,,,,,,,Admirality Islands,,,,,Bismarck Archipelago,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,W.H. Harmon Estate,15-Jun-92,,,,,Waverley H. Harmon Collection
24,M02-10,306570,Pectinidae,Flexopecten,,glabeer,,,(Linne,1758),1,,,,,,,,,,,,,,(Kotonto),,Kotonto,"on Compmion Beach,",,,"Collected freshly dead, after severe storm,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,NC Museum of Nat.Sciences,17-Sep-02,,,,,Cora Staples Collection
147,10319,308757,Potamididae,Tympanotus,,fuscatus,,,(Linne,1758),2,,Africa,,,,,Congo River,,,,,,,,,Mouth of the Congo River,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Raeihle,Sep-97,Gift of D'Attilio,,,,Raeihle Collection
159,9853,291068,Cassidae,Cassis,,tesselata,,,Gmelin,1791,1,,Africa,Atlantic Ocean,,,,,,,,,,,,,West Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Grace G. Eddison,25-Oct-91,,,,,"Grace G. Eddison, MD Collection."
25,,304031,Veneridae,Timoclea,,scandularis,,,(Hedlay,1909),5,,,,,,,,,,,,,,(Low 1st),,,"16.22 meters,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Kevin Lamprell,10-Jul-01,ID by L. Crowley,,,,Kevin Lamprell
786,,271454,Perrierinidae,Cyamiocardium,,denticulatum,,,(Smith,1907),2v,,Antarctica,Antarctic Ocean,,,,,,,,,,,,,,"54¦53.5'S, 60¦26.5'W, 432m,",,,,,,,,,,,,,,,,,,,,,,,,,,,"R/V """"Vema""""",10-May-61,,,Det. RK Dell V-19-59,,,,Vema Expedition
781,,271504,Neoleptonidae,Neolepton,,hupei,,,(Soot-Ryen,1957),1,,Antarctica,Antarctic Ocean,,,,,,,,,,,,,,"56¦40'S, 67¦26'W, 134m,",,,,,,,,,,,,,,,,,,,,,,,,,,,"R/V """"Vema""""",13-Mar-59,,,Det. RK Dell V-15-112,,,,Vema Expedition
275,6253,50542,Turridae,Gemmula,,concinna,,,(Dunker,1856),2,,,,,,,,,,,Andaman Islands,,,,,,"Andaman Sea,","south of Burma,",,,,,,,,,,,,,,,,,,,,,,,,,,F.A. Constable,,Louise Constable,18-Jan-29,,,,,Frederick A. Constable Collection
286,9853,290682,Marginellidae,Bullata,,ventricosa,,,(G. Fischer,1807),1,,,,Andaman Sea,,,,,,,,,,,,,"Bay of Bengal,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Grace G. Eddison,25-Oct-91,,,,,"Grace G. Eddison, MD Collection."
287,10250,293878,Marginellidae,Bullata,,strigata,,,Dillwyn,1817,2,,,,Andaman Sea,,,,,,,,,,,,,"Bay of Bengal,",,,,,,,,,,,,,,,,,,,,,,,,,,,De Marco,,N. Katsaras,23-Apr-99,,,,,N. Katsaras Collection
288,10250,293882,Marginellidae,Bullata,,elegans,,,Gmelin,1791,2,,,,Andaman Sea,,,,,,,,,,,,,"Bay of Bengal,",,,,,,,,,,,,,,,,,,,,,,,,,,,De Marco,,N. Katsaras,23-Apr-99,,,,,N. Katsaras Collection
271,9853,299745,Turridae,Turris,,crispa,,,(Lamarck,1816),1,,,,,,,,,,,Anami Islands,,,,,,"betw. Japan and Ryuku Islands,",,,"trawled at 50 to 80 fathoms,",,,,,,,,,,,,,,,,,,,,,,,,Fishermen,May-61,Grace G. Eddison,25-Oct-91,"ex. J. Zager, May 1971",,,,Grace G. Eddison M.D. Collection
272,9853,299745,Turridae,Turris,,crispa,,,(Lamarck,1816),1,,,,,,,,,,,Anami Islands,,,,,,"betw. Japan and Ryuku Islands,",,,"trawled at 50 to 80 fathoms,",,,,,,,,,,,,,,,,,,,,,,,,Fishermen,May-61,Grace G. Eddison,25-Oct-91,"ex. J. Zager, May 1971",,,,Grace G. Eddison M.D. Collection
843,,304056,Veneridae,Timoclea,,recognita,,,Smith,1885,1,,,,Arafura Sea,,,,,,,,,,,,,"Bureau of Fisheries,",Record Locator: 631,,,,,,,,,,,,,,,,,,,,,,,,,,K. Colgan,1989,Kevin Lamprell,10-Jul-01,ID L. Crawley,,,,Kevin Lamprell
769,9946,309931,Volutidae,Harpovoluta,,vanhoeffen,,,Thiele,1912,1,,Antarctica,,,,,,,,,,,,,,,"Close to Falkland Islands,",,,"400 m depth,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Walter Sage,20-Dec-93,,,,,Walter E. Sage Collection
98,,108230,Arcidae,Barbatia,,cancellaria,,,Lamarck,1819,1,,,,,,,,,,,,Abaco Island,,,,,Cotland Cay,,,,,,,,,,,,,,,,,,,,,,,,,,,J.S.Stout,3/10/63,,,,,,,
35,9546,239065,Ranellidae,Distorsio,,reticulata,,,Roeding,1798,2,,,,,,,,,,,,,Locality Questionable,,,,"Ella Bay,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,John H. Bernard,"December 30,1986",Trawled off shore.,,,,John H. Bernard Gift
119,9369,261851,Bullidae,Bulla,,ampulla,,,Linnaeus,1758,2,,,Indian Ocean,,,,,,,,Admirality Islands,,,,,,"Glorieus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Myra Chaplin,"December, 1971",Dorothy Germer,1-Sep-84,,,,,Dorothy Germer Collection
101,9369,263253,Trochidae,Tegula,,fasciata,,,Born,1778,4,,,,,,,,,,,,Abaco Island,,,,,"Gwillim Bay,","Green Turtle Cay,",,,,,,,,,,,,,,,,,,,,,,,,,,Anne & Albert Taxson,2-Jun-64,Dorothy Germer,1-Sep-84,In sand and vegetation under shallow water.,,,,Dorothy Germer Collection
771,,269837,Patellidae,Nacella,,concinna,,,(Strebel,1908),4,,Antarctica,Atlantic Ocean,,,,,,,,,,,,,,"Low Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,J. Winston,1-Mar-85,J. Winston,,,,,,AMNH Wet Collection
772,,269838,Ischnochitonidae,Nuttallochiton,,mirandus,,,(Thiele,1906),1,,Antarctica,Atlantic Ocean,,,,,,,,,,,,,,"Low Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,J. Winston,1-Mar-85,J. Winston,,,,,,AMNH Internal Transfer
112,9586,261160,Cypraeidae,Cypraea,,eglantina,,,Duclos,1833,1,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,","Ahus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Morton L. Goodfriend,24-Nov-87,Found under rock at 2 fms. Received from Lance Moore in May 1968,,,,Glenn Goodfriend Collection
111,9586,260938,Cypraeidae,Cypraea,,carneola,,,Linnaeus,1758,3,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,","Hmas Tarangau,",,"Paradise Beach,",,,,,,,,,,,,,,,,,,,,,,,,Davey,1968,Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
107,9586,263689,Cypraeidae,Cypraea,,moneta,,,Linnaeus,1758,1,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Hinton,"February, 1966",Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
109,9587,258886,Conidae,Conus,,distans,,,Hwass,1792,1,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Melvin B. Robin,30-Dec-87,,,,,Melvin B. Robin Collection
110,9586,259950,Cypraeidae,Cypraea,,annulus,,,Linnaeus,1758,2,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Hinton,Feb-66,Morton L. Goodfriend,24-Nov-87,"Rec'd from collector on August 31, 1968",,,,Glenn Goodfriend Collection
113,9586,261332,Cypraeidae,Cypraea,,errones,,,Linnaeus,1758,1,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Hinton,16-Sep-66,Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
114,9586,261337,Cypraeidae,Cypraea,,errones,,,Linnaeus,1758,2,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
115,9586,262000,Cypraeidae,Cypraea,,erosa,,,Linnaeus,1758,2,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Paterson,1942,Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
116,9586,262724,Cypraeidae,Cypraea,,helvola,,,Linnaeus,1758,1,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Hinton,"February, 1966",Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
117,9586,265575,Cypraeidae,Cypraea,,vitellus,,,Linnaeus,1758,2,,,Pacific Ocean,,,,,,,,Admirality Islands,,,,,,"Manus Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Davey,1968,Morton L. Goodfriend,24-Nov-87,,,,,Glenn Goodfriend Collection
14,9946,310273,Muricidae,Siratus,,superbus,,,(Sowerby,1889),1,dredged,,,,,,,,,,,,,,,,"Marau Sd,",,,on sand and growth between 20-30 meters,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Walter Sage Estate,20-Dec-93,,,,,Walter E. Sage Collection
840,M02-10,306725,Cymatiidae,Cymatium,,ranzani,,,(Bianconi,1820),1,,,,Arabian Gulf,,,,,,,,,,,,,"Masirah Island,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,NC Museum of Nat.Sciences,17-Sep-02,,,,,Cora Staples Collection
784,10050,281242,Muricidae,Trophon,,longstaffi,,,Smith,1907,1,,Antarctica,Pacific Ocean,,,,,,,,,,,,,,"McMurdo Sound,",,,,,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Katherine C. Vaught,17-Jul-95,"Scuba, under ice.",,,,Katherine C. Vaught Collection
36,9546,239077,Ranellidae,Cabestana,,spengleri,,,Perry,1811,3,,,,,,,,,,,,,Locality Questionable,,,,"Northland,","Kaimaumau Beach,",,"90 mile Beach,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,"February, 1979",John H. Bernard,30-Dec-86,,,,,John H. Bernard Gift
294,M02-10,306854,Cypraeidae,Cypraea,,coloba,gregori,,Mellvill,1888,1,,,,Andaman Sea,,,,,,,,,,,,,"Off Kor Bon Island,",,,"15 fathoms,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,NC Museum of Nat.Sciences,17-Sep-02,,,,,Cora Staples Collection
278,10055,301020,Cypraeidea,Cypraea,,nivosa,,,Broderip,1827,1,,,,,,,,,,,Andaman Islands,,,,,,"off Port Blair,",,,"under rocks, high tide,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Dr. Edward A. Dunlap,27-Oct-95,,,,,Dr. Edward A. Dunlap Collection
279,10055,301020,Cypraeidea,Cypraea,,nivosa,,,Broderip,1827,1,,,,,,,,,,,Andaman Islands,,,,,,"off Port Blair,",,,"under rocks, high tide,",,,,,,,,,,,,,,,,,,,,,,,,Coll. Unknown,,Dr. Edward A. Dunlap,27-Oct-95,,,,,Dr. Edward A. Dunlap Collection
